Transaction_ID,Date,Region,Product,Customer_Age,Customer_Gender,Customer_Segment,Sales_Channel,Units_Sold,Unit_Price,Discount,Tax,Revenue,Expenses,Profit,Profit_Margin,Operational_Inefficiency
TXN009582,2024-08-10,South,Furniture,26,Female,Retail,Online,3,296.69,51.84,42.52,866.01,457.65,365.84,0.42,Normal
TXN009583,2023-09-06,East,Furniture,68,Non-Binary,Retail,Mixed,10,951.4,233.14,49.05,7503.65,4989.62,2464.98,0.33,Normal
TXN009584,2021-12-25,South,Electronics,66,Non-Binary,Retail,Mixed,5,591.05,124.43,34.2,3379.38,1930.28,1414.9,0.42,Normal
TXN009585,2021-03-08,North,Clothing,57,Non-Binary,Wholesale,Mixed,4,741.36,170.58,124.22,4468.21,2690.66,1653.33,0.37,Normal
TXN009586,2020-04-18,North,Furniture,29,Male,Enterprise,Online,4,540.0,60.17,49.33,3794.19,2787.41,957.45,0.25,High
TXN009587,2021-10-02,Central,Furniture,26,Female,Retail,Mixed,7,839.89,149.29,90.25,4834.76,3173.34,1571.17,0.32,Normal
TXN009588,2024-03-25,South,Home Essentials,47,Male,Wholesale,Offline,12,115.81,32.34,20.16,2000.38,1073.46,906.76,0.45,Normal
TXN009589,2022-12-06,North,Home Essentials,23,Non-Binary,Enterprise,Mixed,6,728.25,125.63,99.06,4669.35,2436.55,2133.74,0.46,Normal
TXN009590,2021-01-13,South,Home Essentials,42,Non-Binary,Wholesale,Online,10,772.22,80.93,119.44,11136.41,6562.87,4454.1,0.4,Normal
TXN009591,2023-01-24,North,Groceries,45,Male,Wholesale,Offline,9,373.08,73.58,39.81,4584.36,3538.29,1006.26,0.22,High
TXN009592,2022-08-15,East,Furniture,27,Male,Wholesale,Offline,10,103.7,9.05,20.57,1091.65,816.54,254.54,0.23,High
TXN009593,2020-04-12,North,Home Essentials,58,Female,Retail,Offline,3,660.23,143.64,75.5,3083.74,1733.49,1274.75,0.41,Normal
TXN009594,2022-06-10,South,Home Essentials,45,Non-Binary,Wholesale,Mixed,2,318.02,52.08,55.81,894.01,467.52,370.68,0.41,Normal
TXN009595,2022-05-03,Central,Clothing,46,Male,Wholesale,Mixed,7,591.97,77.57,57.92,6939.32,4761.86,2119.54,0.31,Normal
TXN009596,2023-03-15,South,Home Essentials,53,Male,Wholesale,Mixed,9,883.4,96.96,146.41,14001.04,10811.64,3042.99,0.22,High
TXN009597,2022-11-16,West,Clothing,28,Male,Retail,Mixed,6,835.33,173.41,53.81,4568.32,3333.15,1181.36,0.26,High
TXN009598,2024-10-21,South,Electronics,38,Male,Wholesale,Offline,8,584.37,88.18,116.52,4100.84,2347.6,1636.72,0.4,Normal
TXN009599,2021-06-13,East,Home Essentials,55,Non-Binary,Wholesale,Online,8,126.41,32.82,21.9,1240.29,843.55,374.84,0.3,Normal
TXN009600,2021-11-09,East,Clothing,43,Female,Retail,Mixed,9,458.55,29.62,39.81,4284.44,2289.03,1955.6,0.46,Normal
TXN009601,2022-09-15,East,Home Essentials,35,Male,Wholesale,Online,4,731.31,105.22,68.4,2550.1,1636.29,845.41,0.33,Normal
TXN009602,2023-01-10,North,Electronics,21,Male,Enterprise,Offline,2,575.66,42.82,57.54,1689.79,1179.1,453.15,0.27,Normal
TXN009603,2021-03-03,East,Home Essentials,61,Female,Wholesale,Online,4,342.71,89.65,37.46,1961.67,1335.33,588.88,0.3,Normal
TXN009604,2024-05-26,South,Clothing,58,Non-Binary,Wholesale,Online,3,322.24,42.64,32.58,1498.84,1062.28,403.98,0.27,High
TXN009605,2022-04-01,Central,Electronics,32,Male,Retail,Mixed,7,684.88,134.41,51.26,7706.56,5005.55,2649.75,0.34,Normal
TXN009606,2024-02-11,East,Electronics,40,Female,Retail,Mixed,4,639.05,129.74,117.82,3729.81,2230.03,1381.96,0.37,Normal
TXN009607,2024-11-24,South,Electronics,58,Female,Retail,Offline,4,600.41,153.17,58.93,2163.93,1507.6,597.4,0.28,Normal
TXN009608,2023-03-31,North,Groceries,23,Non-Binary,Retail,Mixed,6,952.97,279.59,99.94,8080.09,4785.79,3194.36,0.4,Normal
TXN009609,2022-07-20,North,Clothing,60,Female,Enterprise,Online,6,896.94,108.66,92.09,6354.07,4740.31,1521.67,0.24,High
TXN009610,2023-11-26,Central,Groceries,24,Non-Binary,Wholesale,Online,10,327.74,54.1,51.0,3329.24,2317.56,960.68,0.29,Normal
TXN009611,2024-03-11,Central,Electronics,63,Female,Wholesale,Online,3,264.0,49.1,18.37,1270.01,815.6,436.04,0.34,Normal
TXN009612,2022-11-27,South,Groceries,65,Male,Enterprise,Online,2,924.28,98.97,79.14,2020.0,1449.65,491.21,0.24,High
TXN009613,2021-05-25,Central,Home Essentials,32,Non-Binary,Retail,Mixed,5,224.14,20.59,20.77,1832.78,1264.87,547.14,0.3,Normal
TXN009614,2021-01-27,Central,Groceries,69,Female,Wholesale,Offline,6,977.61,50.99,145.66,9585.59,4892.27,4547.66,0.47,Normal
TXN009615,2021-12-13,North,Furniture,26,Male,Enterprise,Mixed,7,231.14,14.59,28.61,2042.67,1370.78,643.28,0.31,Normal
TXN009616,2021-05-08,South,Electronics,68,Female,Wholesale,Online,7,126.11,30.22,7.49,1277.51,698.58,571.44,0.45,Normal
TXN009617,2023-05-08,Central,Electronics,47,Male,Enterprise,Offline,2,402.86,92.65,78.65,1180.81,834.56,267.6,0.23,High
TXN009618,2023-07-02,South,Clothing,61,Non-Binary,Enterprise,Offline,11,902.97,51.14,59.57,14014.87,9060.69,4894.61,0.35,Normal
TXN009619,2023-04-17,East,Home Essentials,60,Male,Wholesale,Online,4,736.73,124.01,93.73,4857.0,2794.51,1968.76,0.41,Normal
TXN009620,2021-06-30,North,Clothing,45,Female,Retail,Online,7,606.62,51.31,47.75,5880.94,4564.07,1269.12,0.22,High
TXN009621,2021-08-16,North,Groceries,47,Male,Retail,Mixed,5,707.53,72.98,96.41,3639.8,2229.73,1313.66,0.36,Normal
TXN009622,2021-01-23,North,Furniture,25,Male,Enterprise,Offline,4,529.76,147.7,71.29,2587.05,1925.89,589.87,0.23,High
TXN009623,2023-11-22,West,Furniture,52,Non-Binary,Retail,Offline,4,331.47,71.74,46.4,1235.25,929.49,259.36,0.21,High
TXN009624,2024-10-21,South,Furniture,68,Male,Wholesale,Mixed,4,507.06,68.82,98.85,1810.95,1096.08,616.02,0.34,Normal
TXN009625,2020-06-06,East,Furniture,52,Male,Enterprise,Online,2,392.2,112.64,53.11,953.12,494.0,406.01,0.43,Normal
TXN009626,2022-10-24,Central,Home Essentials,43,Female,Wholesale,Offline,6,772.66,218.97,74.05,3453.41,1993.22,1386.14,0.4,Normal
TXN009627,2020-06-15,East,Groceries,47,Female,Wholesale,Mixed,9,183.4,27.75,10.17,2285.95,1667.35,608.43,0.27,High
TXN009628,2024-01-31,South,Furniture,52,Non-Binary,Retail,Offline,5,460.86,53.84,52.88,3570.25,2027.06,1490.31,0.42,Normal
TXN009629,2022-08-17,North,Electronics,55,Non-Binary,Wholesale,Mixed,6,124.53,35.69,21.71,608.28,429.14,157.43,0.26,High
TXN009630,2021-02-12,West,Groceries,28,Non-Binary,Enterprise,Offline,6,62.42,16.32,5.19,508.18,295.77,207.22,0.41,Normal
TXN009631,2023-12-06,South,Home Essentials,37,Female,Enterprise,Online,4,247.82,37.93,45.27,1084.21,723.87,315.07,0.29,Normal
TXN009632,2023-05-12,South,Furniture,63,Male,Wholesale,Online,12,177.82,24.99,19.62,3451.41,2540.68,891.11,0.26,High
TXN009633,2020-07-12,Central,Home Essentials,48,Non-Binary,Wholesale,Offline,8,786.22,165.87,97.5,6956.18,5442.06,1416.62,0.2,High
TXN009634,2020-08-22,East,Furniture,51,Female,Enterprise,Offline,7,177.2,45.97,22.76,1017.06,564.37,429.93,0.42,Normal
TXN009635,2021-12-18,East,Electronics,29,Female,Retail,Offline,7,678.9,52.94,102.34,6086.38,3850.36,2133.68,0.35,Normal
TXN009636,2023-03-19,Central,Groceries,65,Non-Binary,Retail,Mixed,5,512.82,101.2,53.42,4089.55,2775.83,1260.3,0.31,Normal
TXN009637,2023-03-28,West,Electronics,45,Female,Retail,Online,4,373.91,49.96,55.15,2589.87,1339.08,1195.64,0.46,Normal
TXN009638,2023-07-26,North,Furniture,20,Male,Wholesale,Mixed,7,80.44,11.09,4.31,628.81,460.38,164.12,0.26,High
TXN009639,2022-03-26,North,Clothing,65,Female,Wholesale,Online,6,428.57,83.9,28.54,4130.06,2595.31,1506.21,0.36,Normal
TXN009640,2021-02-07,West,Groceries,59,Female,Enterprise,Online,4,577.32,165.18,107.67,2974.4,1897.35,969.38,0.33,Normal
TXN009641,2022-06-11,Central,Home Essentials,69,Male,Enterprise,Mixed,7,135.35,27.53,14.93,1262.53,1009.06,238.54,0.19,High
TXN009642,2021-11-08,South,Furniture,22,Non-Binary,Enterprise,Online,6,911.45,160.23,52.43,4978.46,2984.31,1941.72,0.39,Normal
TXN009643,2023-08-27,East,Electronics,30,Female,Enterprise,Online,4,128.58,27.82,8.55,438.03,286.33,143.15,0.33,Normal
TXN009644,2020-03-08,South,Clothing,29,Male,Retail,Offline,4,833.96,87.02,72.9,5857.46,4669.56,1115.0,0.19,High
TXN009645,2024-01-26,East,Furniture,18,Non-Binary,Wholesale,Mixed,6,787.58,157.03,43.76,6493.61,4459.08,1990.77,0.31,Normal
TXN009646,2020-03-28,South,Home Essentials,69,Male,Wholesale,Mixed,6,887.0,91.53,129.41,9541.91,5970.84,3441.66,0.36,Normal
TXN009647,2020-08-04,Central,Electronics,60,Female,Retail,Online,5,124.03,21.74,15.38,624.07,415.69,193.0,0.31,Normal
TXN009648,2020-01-01,Central,Groceries,36,Male,Enterprise,Mixed,9,470.98,95.95,85.39,5091.95,2583.47,2423.09,0.48,Normal
TXN009649,2023-03-04,West,Clothing,46,Non-Binary,Enterprise,Online,5,328.23,50.83,51.11,2693.6,1675.24,967.25,0.36,Normal
TXN009650,2024-09-16,South,Furniture,64,Non-Binary,Wholesale,Online,4,691.96,143.2,55.15,2225.64,1193.56,976.93,0.44,Normal
TXN009651,2023-10-06,South,Furniture,67,Non-Binary,Enterprise,Mixed,6,203.37,54.95,15.75,892.34,573.78,302.81,0.34,Normal
TXN009652,2020-05-19,West,Furniture,65,Male,Wholesale,Online,7,108.17,6.63,17.37,1303.59,778.58,507.64,0.39,Normal
TXN009653,2021-09-09,West,Furniture,56,Male,Retail,Offline,5,234.43,61.79,26.54,893.1,628.42,238.14,0.27,High
TXN009654,2020-05-12,Central,Electronics,59,Non-Binary,Wholesale,Mixed,5,992.09,189.02,131.06,7534.14,5862.4,1540.68,0.2,High
TXN009655,2024-07-01,Central,Groceries,42,Non-Binary,Retail,Mixed,5,269.9,61.66,51.38,1557.32,900.26,605.68,0.39,Normal
TXN009656,2020-06-26,South,Home Essentials,33,Non-Binary,Enterprise,Online,7,300.88,74.95,16.56,2433.46,1890.13,526.77,0.22,High
TXN009657,2022-03-20,Central,Clothing,34,Female,Wholesale,Mixed,6,727.42,64.12,120.9,7915.52,4083.6,3711.02,0.47,Normal
TXN009658,2023-10-13,Central,Furniture,45,Female,Enterprise,Mixed,7,325.51,20.58,26.23,2158.15,1232.8,899.12,0.42,Normal
TXN009659,2021-01-14,South,Furniture,56,Female,Enterprise,Offline,2,537.85,98.73,91.42,1422.17,774.61,556.14,0.39,Normal
TXN009660,2022-06-26,West,Groceries,60,Non-Binary,Enterprise,Offline,5,755.83,118.76,100.04,4928.59,3524.79,1303.76,0.26,High
TXN009661,2021-10-19,South,Groceries,66,Female,Wholesale,Mixed,6,348.15,66.6,35.64,1730.64,1114.92,580.08,0.34,Normal
TXN009662,2021-03-25,North,Electronics,22,Non-Binary,Enterprise,Online,6,373.47,93.88,47.8,3348.56,1786.09,1514.67,0.45,Normal
TXN009663,2021-08-08,South,Electronics,18,Male,Wholesale,Offline,4,238.82,36.25,24.33,971.68,746.09,201.26,0.21,High
TXN009664,2021-04-07,North,Electronics,20,Non-Binary,Enterprise,Offline,6,754.91,166.85,41.67,7048.08,3935.27,3071.14,0.44,Normal
TXN009665,2022-09-16,South,Clothing,65,Non-Binary,Retail,Offline,6,993.06,154.78,135.46,5110.31,2870.04,2104.81,0.41,Normal
TXN009666,2023-02-05,North,Electronics,41,Female,Wholesale,Online,4,81.13,19.27,11.57,443.02,343.67,87.78,0.2,High
TXN009667,2020-05-01,North,Furniture,46,Male,Retail,Mixed,9,418.88,119.56,42.66,5203.42,3349.3,1811.46,0.35,Normal
TXN009668,2020-01-17,South,Electronics,32,Male,Retail,Mixed,7,356.4,38.64,19.43,3657.32,2619.4,1018.49,0.28,High
TXN009669,2023-05-04,Central,Clothing,21,Male,Wholesale,Offline,6,367.71,24.48,33.96,3959.41,2646.66,1278.79,0.32,Normal
TXN009670,2020-11-22,East,Electronics,61,Female,Wholesale,Mixed,9,533.74,90.71,99.95,4767.82,3685.48,982.39,0.21,High
TXN009671,2020-11-13,Central,Electronics,18,Female,Wholesale,Offline,7,665.52,104.28,42.87,4471.54,3570.51,858.16,0.19,High
TXN009672,2022-03-19,North,Furniture,66,Female,Enterprise,Offline,7,501.39,54.57,37.01,6214.98,3253.52,2924.45,0.47,Normal
TXN009673,2024-02-11,South,Furniture,32,Female,Enterprise,Online,4,766.17,168.46,138.57,4377.19,2556.97,1681.65,0.38,Normal
TXN009674,2023-06-29,South,Furniture,41,Female,Retail,Online,5,82.01,5.38,7.51,582.97,384.83,190.63,0.33,Normal
TXN009675,2021-05-17,South,Electronics,69,Non-Binary,Wholesale,Offline,9,804.72,164.24,68.81,10680.08,7701.14,2910.13,0.27,High
TXN009676,2020-04-28,South,Furniture,48,Male,Retail,Online,7,885.05,62.2,81.74,11197.51,7277.97,3837.8,0.34,Normal
TXN009677,2024-08-24,East,Groceries,37,Female,Enterprise,Online,5,605.51,165.58,110.75,2412.49,1282.39,1019.35,0.42,Normal
TXN009678,2021-12-10,West,Home Essentials,27,Male,Retail,Online,6,333.42,64.29,25.1,2136.62,1593.23,518.29,0.24,High
TXN009679,2024-03-01,North,Home Essentials,28,Female,Retail,Mixed,5,484.37,92.19,74.69,3791.85,2054.14,1663.02,0.44,Normal
TXN009680,2024-02-18,East,Furniture,35,Non-Binary,Wholesale,Mixed,5,603.5,147.15,108.77,4274.83,2756.77,1409.29,0.33,Normal
TXN009681,2020-02-14,Central,Clothing,51,Male,Wholesale,Online,4,800.37,189.17,158.45,4522.22,2870.74,1493.03,0.33,Normal
TXN009682,2020-11-09,West,Furniture,45,Female,Retail,Mixed,6,788.19,42.47,154.77,4990.18,3241.13,1594.28,0.32,Normal
TXN009683,2023-04-17,West,Furniture,55,Non-Binary,Enterprise,Offline,7,360.36,98.38,66.24,3634.23,1968.34,1599.65,0.44,Normal
TXN009684,2021-02-21,South,Electronics,33,Non-Binary,Retail,Offline,5,444.38,86.28,45.36,3384.31,1858.6,1480.35,0.44,Normal
TXN009685,2021-07-09,East,Clothing,41,Male,Enterprise,Online,8,769.97,199.44,121.19,6552.54,4649.53,1781.82,0.27,High
TXN009686,2024-12-11,Central,Furniture,56,Female,Retail,Online,11,439.79,102.2,31.42,4973.72,2879.08,2063.22,0.41,Normal
TXN009687,2023-01-06,South,Groceries,68,Non-Binary,Retail,Mixed,5,642.5,37.19,98.48,4695.85,2705.01,1892.36,0.4,Normal
TXN009688,2020-11-21,South,Home Essentials,29,Non-Binary,Wholesale,Online,6,987.18,79.23,132.69,6477.19,4026.81,2317.69,0.36,Normal
TXN009689,2024-09-09,North,Groceries,67,Non-Binary,Retail,Online,5,843.77,80.28,165.26,3937.93,2298.96,1473.71,0.37,Normal
TXN009690,2023-10-12,West,Groceries,59,Male,Enterprise,Offline,9,233.65,32.13,19.64,1830.63,1448.56,362.43,0.2,High
TXN009691,2023-12-10,Central,Groceries,24,Male,Retail,Offline,7,423.6,65.98,35.64,3312.32,2342.57,934.11,0.28,High
TXN009692,2021-05-29,West,Clothing,53,Female,Retail,Mixed,10,554.34,129.32,101.43,7533.99,5444.96,1987.6,0.26,High
TXN009693,2020-08-01,East,Clothing,34,Female,Enterprise,Mixed,6,606.17,86.48,84.09,3872.63,2993.42,795.12,0.21,High
TXN009694,2020-03-14,North,Clothing,66,Male,Retail,Mixed,7,311.87,80.29,46.68,3206.65,1696.33,1463.64,0.46,Normal
TXN009695,2024-05-05,South,Home Essentials,21,Male,Retail,Online,11,921.32,157.68,94.04,16070.76,10093.89,5882.83,0.37,Normal
TXN009696,2024-05-21,North,Electronics,54,Male,Retail,Online,8,911.7,124.76,62.12,11464.31,7813.33,3588.86,0.31,Normal
TXN009697,2021-05-23,South,Furniture,50,Non-Binary,Retail,Online,7,180.62,45.67,23.72,1713.96,1253.48,436.76,0.25,High
TXN009698,2020-11-27,North,Furniture,36,Male,Enterprise,Online,5,931.14,80.64,123.59,5234.82,4131.95,979.28,0.19,High
TXN009699,2023-01-21,South,Electronics,43,Female,Enterprise,Offline,3,456.49,90.32,79.48,1842.02,1303.0,459.54,0.25,High
TXN009700,2021-11-18,West,Furniture,28,Non-Binary,Enterprise,Mixed,6,449.45,25.49,81.81,2957.83,2293.7,582.32,0.2,High
TXN009701,2021-10-18,West,Groceries,48,Male,Enterprise,Mixed,6,199.09,47.02,24.48,932.39,740.87,167.04,0.18,High
TXN009702,2024-03-22,West,Home Essentials,18,Female,Retail,Offline,11,102.22,20.71,8.69,1787.55,1262.36,516.5,0.29,High
TXN009703,2023-07-16,West,Furniture,57,Male,Enterprise,Offline,8,263.5,67.26,40.35,2160.98,1543.81,576.82,0.27,High
TXN009704,2023-10-31,North,Home Essentials,53,Female,Retail,Online,6,882.48,103.11,130.57,4986.12,3957.71,897.84,0.18,High
TXN009705,2022-10-24,South,Electronics,46,Non-Binary,Wholesale,Mixed,8,418.85,102.95,55.88,2627.06,1927.89,643.29,0.24,High
TXN009706,2023-03-07,West,Furniture,42,Non-Binary,Retail,Mixed,9,921.23,114.71,114.25,14179.88,10528.91,3536.72,0.25,High
TXN009707,2023-06-08,North,Home Essentials,64,Female,Retail,Offline,4,607.72,84.66,47.56,3550.1,1868.73,1633.81,0.46,Normal
TXN009708,2021-08-22,South,Groceries,66,Female,Enterprise,Mixed,7,28.07,8.01,3.08,156.23,124.24,28.91,0.19,High
TXN009709,2024-04-01,North,Groceries,35,Non-Binary,Enterprise,Offline,5,344.21,56.61,58.09,2875.94,1883.82,934.03,0.32,Normal
TXN009710,2022-12-11,West,Electronics,20,Non-Binary,Enterprise,Mixed,4,145.03,26.2,18.64,632.76,480.05,134.07,0.21,High
TXN009711,2024-07-27,East,Clothing,35,Female,Wholesale,Offline,5,750.58,213.2,83.94,3438.54,2583.04,771.56,0.22,High
TXN009712,2024-10-12,North,Furniture,24,Female,Retail,Online,5,683.48,196.21,80.69,2463.33,1741.39,641.25,0.26,High
TXN009713,2020-11-20,West,Groceries,45,Male,Wholesale,Mixed,5,243.93,33.11,45.32,1246.25,863.79,337.14,0.27,Normal
TXN009714,2022-09-18,Central,Groceries,34,Male,Retail,Online,8,224.4,37.04,32.74,1516.86,1200.4,283.72,0.19,High
TXN009715,2024-10-20,South,Electronics,42,Non-Binary,Retail,Offline,4,904.44,165.25,87.71,3045.68,1528.37,1429.6,0.47,Normal
TXN009716,2021-12-17,West,Groceries,35,Non-Binary,Wholesale,Mixed,8,135.04,17.16,10.42,1302.02,859.34,432.26,0.33,Normal
TXN009717,2021-12-23,Central,Furniture,69,Male,Wholesale,Mixed,6,52.35,11.52,8.66,350.65,249.46,92.53,0.26,High
TXN009718,2020-10-03,North,Electronics,57,Male,Retail,Online,5,378.94,43.44,58.63,1678.81,878.65,741.53,0.44,Normal
TXN009719,2021-06-19,North,Home Essentials,60,Non-Binary,Wholesale,Online,7,572.52,51.21,71.1,5863.34,3607.57,2184.67,0.37,Normal
TXN009720,2024-02-18,Central,Electronics,20,Non-Binary,Enterprise,Offline,10,920.71,260.67,126.69,12365.76,8838.83,3400.24,0.27,High
TXN009721,2024-03-19,Central,Furniture,42,Female,Retail,Online,5,913.32,48.34,90.1,8601.9,4358.39,4153.41,0.48,Normal
TXN009722,2020-05-31,South,Furniture,24,Female,Enterprise,Mixed,7,156.81,32.0,13.08,1529.46,1184.87,331.51,0.22,High
TXN009723,2022-08-12,North,Home Essentials,64,Non-Binary,Wholesale,Mixed,8,791.22,176.83,54.23,5762.59,3688.21,2020.15,0.35,Normal
TXN009724,2024-02-15,Central,Electronics,27,Male,Enterprise,Mixed,7,935.75,221.57,88.0,9277.77,5157.48,4032.29,0.43,Normal
TXN009725,2020-09-15,East,Furniture,61,Female,Wholesale,Mixed,5,836.85,149.3,63.61,3492.86,2267.07,1162.18,0.33,Normal
TXN009726,2020-11-19,East,Furniture,61,Non-Binary,Enterprise,Online,8,425.94,47.78,51.95,3556.78,1840.68,1664.15,0.47,Normal
TXN009727,2022-10-13,Central,Home Essentials,68,Male,Wholesale,Online,8,223.6,56.1,44.01,1354.84,797.61,513.22,0.38,Normal
TXN009728,2022-05-18,South,Clothing,36,Male,Retail,Offline,2,917.27,65.17,109.08,3147.04,2514.17,523.79,0.17,High
TXN009729,2023-04-06,North,Electronics,32,Non-Binary,Retail,Online,3,541.38,156.46,27.28,2307.59,1521.2,759.11,0.33,Normal
TXN009730,2021-11-18,East,Furniture,38,Female,Retail,Offline,2,268.09,34.44,50.23,543.37,285.02,208.12,0.38,Normal
TXN009731,2020-11-05,Central,Groceries,38,Female,Retail,Online,5,337.05,22.94,37.12,1718.54,1264.89,416.53,0.24,High
TXN009732,2022-03-13,Central,Home Essentials,54,Non-Binary,Wholesale,Online,6,570.49,43.07,38.21,6242.96,3261.59,2943.16,0.47,Normal
TXN009733,2024-02-11,West,Clothing,45,Male,Enterprise,Mixed,9,418.09,124.43,48.69,4838.74,3060.51,1729.54,0.36,Normal
TXN009734,2022-12-15,Central,Clothing,62,Female,Retail,Online,7,59.23,11.97,9.33,451.25,349.31,92.61,0.21,High
TXN009735,2021-09-11,South,Home Essentials,49,Non-Binary,Wholesale,Offline,6,582.89,118.07,58.17,2868.74,1459.01,1351.56,0.47,Normal
TXN009736,2021-04-17,East,Clothing,58,Female,Wholesale,Mixed,7,417.73,106.92,58.47,4311.6,3382.63,870.5,0.2,High
TXN009737,2023-08-12,West,Furniture,44,Non-Binary,Retail,Online,5,483.98,83.58,33.86,2347.19,1425.27,888.06,0.38,Normal
TXN009738,2021-04-05,East,Clothing,40,Female,Retail,Mixed,9,757.62,85.49,150.52,12092.04,6213.65,5727.87,0.47,Normal
TXN009739,2023-09-09,East,Electronics,27,Female,Wholesale,Mixed,5,45.17,3.95,5.86,213.24,140.4,66.98,0.31,Normal
TXN009740,2022-03-24,South,Groceries,57,Female,Enterprise,Mixed,9,84.39,6.94,4.35,1390.59,1009.79,376.45,0.27,High
TXN009741,2022-04-25,Central,Furniture,58,Non-Binary,Wholesale,Offline,5,21.01,5.22,3.27,154.65,90.08,61.3,0.4,Normal
TXN009742,2023-03-10,South,Home Essentials,23,Non-Binary,Retail,Offline,5,436.19,116.8,60.72,3136.04,1945.12,1130.2,0.36,Normal
TXN009743,2021-10-28,Central,Groceries,41,Male,Retail,Online,5,294.85,76.38,16.24,1151.35,900.2,234.91,0.2,High
TXN009744,2020-09-18,West,Furniture,35,Female,Retail,Mixed,6,421.27,123.06,25.31,1807.5,1292.05,490.14,0.27,High
TXN009745,2024-12-13,South,Groceries,27,Female,Enterprise,Online,5,585.66,157.16,46.32,2904.71,2225.8,632.59,0.22,High
TXN009746,2023-12-14,South,Clothing,32,Non-Binary,Enterprise,Offline,4,28.15,4.3,2.02,129.34,102.34,24.98,0.19,High
TXN009747,2024-11-02,North,Home Essentials,62,Female,Enterprise,Mixed,3,175.26,15.98,23.96,515.92,260.17,231.79,0.45,Normal
TXN009748,2023-06-18,South,Home Essentials,60,Non-Binary,Wholesale,Offline,3,145.13,35.76,16.06,529.95,346.03,167.86,0.32,Normal
TXN009749,2020-12-20,North,Electronics,51,Male,Wholesale,Mixed,9,628.75,111.17,42.05,6588.37,3408.83,3137.49,0.48,Normal
TXN009750,2022-02-08,Central,Clothing,25,Female,Enterprise,Mixed,8,599.37,82.67,30.09,7486.05,5289.01,2166.95,0.29,High
TXN009751,2024-11-19,Central,Electronics,67,Non-Binary,Enterprise,Mixed,6,96.0,5.35,11.19,639.46,331.22,297.05,0.46,Normal
TXN009752,2024-05-31,Central,Electronics,52,Non-Binary,Retail,Online,9,805.52,200.61,156.26,9530.71,5108.58,4265.87,0.45,Normal
TXN009753,2020-06-28,North,Clothing,44,Female,Retail,Offline,3,177.77,47.81,16.24,593.21,408.97,168.0,0.28,Normal
TXN009754,2020-03-06,Central,Furniture,42,Male,Wholesale,Offline,12,189.57,36.41,14.87,3590.39,1849.14,1726.38,0.48,Normal
TXN009755,2022-03-30,East,Electronics,20,Non-Binary,Enterprise,Offline,3,414.67,119.68,63.92,1769.61,1340.05,365.64,0.21,High
TXN009756,2023-10-03,South,Groceries,38,Female,Enterprise,Mixed,6,345.32,21.03,56.67,1946.47,1020.37,869.43,0.45,Normal
TXN009757,2020-06-19,North,Furniture,56,Male,Wholesale,Online,6,965.75,66.99,64.12,8619.13,6119.17,2435.84,0.28,High
TXN009758,2021-04-18,Central,Clothing,49,Non-Binary,Enterprise,Online,6,909.17,72.72,67.65,9933.81,7781.66,2084.5,0.21,High
TXN009759,2021-06-17,East,Home Essentials,67,Male,Retail,Online,8,69.83,9.88,9.9,778.64,586.42,182.32,0.23,High
TXN009760,2023-10-22,South,Furniture,38,Non-Binary,Enterprise,Online,10,404.15,55.92,41.95,3597.5,2397.27,1158.28,0.32,Normal
TXN009761,2023-02-04,South,Electronics,26,Female,Wholesale,Mixed,5,787.91,161.22,51.28,5588.04,4254.11,1282.65,0.23,High
TXN009762,2021-03-14,Central,Groceries,67,Female,Wholesale,Mixed,4,636.69,167.23,89.2,3709.73,2908.57,711.96,0.19,High
TXN009763,2022-04-14,East,Clothing,18,Female,Enterprise,Online,7,776.23,57.56,116.48,10001.04,6077.05,3807.51,0.38,Normal
TXN009764,2020-08-14,North,Home Essentials,21,Male,Wholesale,Online,4,418.98,75.24,62.83,1585.82,1214.04,308.95,0.19,High
TXN009765,2024-01-07,Central,Groceries,21,Male,Retail,Offline,4,401.13,27.0,46.83,2334.73,1526.7,761.2,0.33,Normal
TXN009766,2021-03-17,South,Home Essentials,66,Female,Retail,Mixed,4,771.84,62.26,144.07,5628.02,4439.01,1044.94,0.19,High
TXN009767,2021-01-30,South,Clothing,43,Non-Binary,Retail,Online,6,306.14,73.91,33.99,2434.08,1769.31,630.78,0.26,High
TXN009768,2021-12-28,South,Furniture,51,Male,Enterprise,Mixed,4,76.5,14.38,7.52,366.31,225.63,133.16,0.36,Normal
TXN009769,2024-05-23,Central,Electronics,44,Male,Wholesale,Offline,5,892.52,109.8,97.7,7074.39,4992.62,1984.07,0.28,High
TXN009770,2020-03-24,West,Clothing,32,Non-Binary,Retail,Online,4,947.17,121.85,152.33,6589.72,4083.8,2353.59,0.36,Normal
TXN009771,2024-06-26,West,Groceries,62,Non-Binary,Wholesale,Mixed,5,619.29,109.94,86.2,3918.67,2899.89,932.58,0.24,High
TXN009772,2024-04-23,West,Furniture,49,Female,Wholesale,Mixed,7,742.18,116.54,73.81,8593.18,6839.29,1680.08,0.2,High
TXN009773,2022-11-02,East,Home Essentials,58,Male,Wholesale,Mixed,5,695.81,49.7,88.54,3473.14,2342.85,1041.75,0.3,Normal
TXN009774,2021-11-23,Central,Furniture,24,Non-Binary,Retail,Mixed,3,545.99,76.68,60.19,1683.55,842.11,781.25,0.46,Normal
